,ServerName,CharacterName,CharacterLevel,CharacterClassName,ItemAvgLevel,ItemMaxLevel,expediction_townname,user
81482,루페온,MIINSTREL,70,바드,"1,640.00","1,640.00",영지버섯,AHURA
81483,루페온,PAIINTER,70,도화가,"1,640.00","1,640.00",영지버섯,AHURA
81484,루페온,DEMOLIITION,70,디스트로이어,"1,640.00","1,640.00",영지버섯,AHURA
81485,루페온,메리WL,70,환수사,"1,706.50","1,706.50",보물섬,린R메리
81486,루페온,린R메리,70,리퍼,"1,640.00","1,640.00",보물섬,린R메리
81487,루페온,린B메리,70,브레이커,"1,665.00","1,665.00",보물섬,린R메리
81488,루페온,린S메리,70,소울이터,"1,670.00","1,670.00",보물섬,린R메리
81489,루페온,린Z메리,70,슬레이어,"1,585.00","1,585.00",보물섬,린R메리
81490,루페온,린D메리,70,디스트로이어,"1,584.17","1,584.17",보물섬,린R메리
81491,루페온,메리AR,70,기상술사,"1,700.00","1,700.00",보물섬,린R메리
81492,루페온,메리WR,70,워로드,"1,720.83","1,720.83",보물섬,린R메리
81493,루페온,휠체어탄메리,70,블래스터,"1,584.17","1,584.17",보물섬,린R메리
81494,루페온,메리AT,70,도화가,"1,701.67","1,701.67",보물섬,린R메리
81495,루페온,린G메리,70,블레이드,"1,584.17","1,584.17",보물섬,린R메리
81496,루페온,린H메리,70,홀리나이트,"1,643.33","1,643.33",보물섬,린R메리
81497,루페온,린F메리,69,인파이터,"1,415.00","1,415.00",보물섬,린R메리
81498,루페온,린N메리,70,건슬링어,"1,584.17","1,584.17",보물섬,린R메리
81499,루페온,메리MD,70,바드,"1,747.50","1,747.50",보물섬,린R메리
81500,니나브,RinMMerry,50,바드,"1,310.00","1,310.00",컨텐츠 개방 필요,린R메리
81501,아브렐슈드,아브렐슈드메리,10,바드,50.00,50.00,컨텐츠 개방 필요,린R메리
81502,루페온,숯검댕이5,61,버서커,"1,585.00","1,585.00",올리브동산,숯검댕이3
81503,루페온,숯검댕이4,62,버서커,"1,585.00","1,585.00",올리브동산,숯검댕이3
81504,루페온,숯검댕이3,70,버서커,"1,640.00","1,640.00",올리브동산,숯검댕이3
81505,루페온,숯검댕이2,70,버서커,"1,640.83","1,640.83",올리브동산,숯검댕이3
81506,루페온,숯검댕이1,70,버서커,"1,653.17","1,653.17",올리브동산,숯검댕이3
81507,루페온,Bigsoup,60,슬레이어,"1,560.00","1,560.00",올리브동산,숯검댕이3
81508,루페온,왕노린재,61,워로드,"1,566.67","1,566.67",올리브동산,숯검댕이3
81509,루페온,국가안전보위부장,60,건슬링어,"1,560.00","1,560.00",올리브동산,숯검댕이3
81510,루페온,결김치뚝딱,61,디스트로이어,"1,568.33","1,568.33",올리브동산,숯검댕이3
81511,루페온,쌀리브,60,홀리나이트,"1,541.67","1,541.67",올리브동산,숯검댕이3
81512,루페온,에라카씨,60,바드,"1,560.00","1,560.00",올리브동산,숯검댕이3
81513,루페온,OliveTube,70,버서커,"1,660.00","1,660.00",올리브동산,숯검댕이3
81514,루페온,벌여왕,58,기상술사,"1,520.00","1,520.00",레깅스파티,보라리커
81515,루페온,차원왕자,66,디스트로이어,"1,541.67","1,541.67",레깅스파티,보라리커
81516,루페온,보라리커,70,브레이커,"1,640.00","1,640.00",레깅스파티,보라리커
81517,루페온,차원아가,70,도화가,"1,690.00","1,690.00",레깅스파티,보라리커
81518,루페온,이닭껍질튀김,61,블래스터,"1,490.00","1,490.00",레깅스파티,보라리커
81519,루페온,이춘량,61,건슬링어,"1,490.00","1,490.00",레깅스파티,보라리커
81520,루페온,이딴딴딴,70,워로드,"1,681.67","1,681.67",레깅스파티,보라리커
81521,루페온,이몰루,70,홀리나이트,"1,640.17","1,640.17",레깅스파티,보라리커
81522,루페온,이마갈,70,버서커,"1,640.00","1,640.00",레깅스파티,보라리커
81523,루페온,차원공쥬,70,디스트로이어,"1,680.00","1,680.00",레깅스파티,보라리커
81524,루페온,혼모노스타킹,61,인파이터,"1,523.33","1,523.33",레깅스파티,보라리커
81525,아브렐슈드,이거뭐임33,10,헌터(여),0.00,0.00,원정대 영지 개방까지 도달하지 못한 자,보라리커
81526,아브렐슈드,아르카나햝짝,10,마법사,0.00,0.00,원정대 영지 개방까지 도달하지 못한 자,보라리커
81527,아브렐슈드,테스트121233,10,암살자,0.00,0.00,원정대 영지 개방까지 도달하지 못한 자,보라리커
81528,아브렐슈드,아브유저아님,1,전사(남),0.00,0.00,원정대 영지 개방까지 도달하지 못한 자,보라리커
81529,니나브,하얀눈꽃도아가,70,도화가,"1,640.00","1,640.00",이름있는영지,태연한태연이
81530,니나브,도움받는도아가,70,도화가,"1,640.00","1,640.00",이름있는영지,태연한태연이
81531,니나브,쌀쌀한도아가,70,도화가,"1,640.00","1,640.00",이름있는영지,태연한태연이
81532,니나브,귀여운도아가아도아가,70,도화가,"1,600.00","1,600.00",이름있는영지,태연한태연이
81533,니나브,우직하고묵직한도아가아가,70,도화가,"1,640.00","1,640.00",이름있는영지,태연한태연이
81534,니나브,태연한태연이,70,도화가,"1,640.83","1,640.83",이름있는영지,태연한태연이
81535,실리안,TodayHappy,70,환수사,"1,680.00","1,680.00",청정수,TodayWith
81536,실리안,TodayWith,70,도화가,"1,640.00","1,640.00",청정수,TodayWith
81537,실리안,TodaySharp,70,블레이드,"1,600.83","1,600.83",청정수,TodayWith
81538,실리안,TodayShadow,70,소울이터,"1,665.00","1,665.00",청정수,TodayWith
81539,실리안,TodayAttract,70,디스트로이어,"1,585.00","1,585.00",청정수,TodayWith
81540,실리안,TodayFriend,69,서머너,"1,415.00","1,415.00",청정수,TodayWith
81541,실리안,TodayIntense,70,소서리스,"1,580.00","1,580.00",청정수,TodayWith
81542,실리안,TodayStory,70,슬레이어,"1,685.83","1,685.83",청정수,TodayWith
81543,실리안,TodayOnward,70,도화가,"1,700.83","1,700.83",청정수,TodayWith
81544,실리안,TodayLike,70,건슬링어,"1,541.67","1,541.67",청정수,TodayWith
81545,실리안,TodaySpecial,70,기상술사,"1,731.67","1,731.67",청정수,TodayWith
81546,카마인,토니영타크,56,스카우터,"1,460.00","1,460.00",이지은,이토하룻
81547,카마인,니시미야코노밋,60,기상술사,"1,526.67","1,526.67",이지은,이토하룻
81548,카마인,이토하룻,70,도화가,"1,640.00","1,640.00",이지은,이토하룻
81549,카마인,사쿠라유랏,62,건슬링어,"1,585.83","1,585.83",이지은,이토하룻
81550,카마인,카노유랏,59,리퍼,"1,460.00","1,460.00",이지은,이토하룻
81551,카마인,에이카와노앗,56,아르카나,0.00,"1,460.00",이지은,이토하룻
81552,아만,삼빵두빵,59,건슬링어,"1,540.00","1,540.00",불탱알탱코코볼,알탱불탱
81553,아만,이빵두빵,61,건슬링어,"1,540.00","1,540.00",불탱알탱코코볼,알탱불탱
81554,아만,젤빵리빵,61,건슬링어,"1,560.00","1,560.00",불탱알탱코코볼,알탱불탱
81555,아만,궁빵딩빵,63,건슬링어,"1,563.33","1,563.33",불탱알탱코코볼,알탱불탱
81556,아만,볼빵살빵,66,건슬링어,"1,561.67","1,561.67",불탱알탱코코볼,알탱불탱
81557,아만,빗탱물탱,62,기상술사,"1,540.00","1,540.00",불탱알탱코코볼,알탱불탱
81558,아만,살탱볼탱,68,블레이드,"1,610.00","1,610.00",불탱알탱코코볼,알탱불탱
81559,아만,볼탱살탱,62,홀리나이트,"1,520.00","1,520.00",불탱알탱코코볼,알탱불탱
81560,아만,살탱뱃탱,66,건슬링어,"1,583.33","1,583.33",불탱알탱코코볼,알탱불탱
81561,아만,뱃탱살텡,63,데모닉,"1,541.67","1,541.67",불탱알탱코코볼,알탱불탱
81562,아만,코탱볼탱,70,소울이터,"1,640.00","1,640.00",불탱알탱코코볼,알탱불탱
81563,아만,알탱불탱,70,건슬링어,"1,640.00","1,640.00",불탱알탱코코볼,알탱불탱
81564,아만,불탱알탱,64,워로드,"1,540.00","1,540.00",불탱알탱코코볼,알탱불탱
81565,루페온,미스터털보,70,디스트로이어,"1,640.00","1,640.00",애란,미스터털보
81566,루페온,퐁퐁바2호,70,바드,"1,580.00","1,580.00",애란,미스터털보
81567,루페온,퐁퐁주,70,바드,"1,600.83","1,600.83",애란,미스터털보
81568,루페온,광명스카,60,스카우터,"1,462.50","1,462.50",애란,미스터털보
81569,루페온,퐁퐁바,70,바드,"1,580.00","1,580.00",애란,미스터털보
81570,루페온,가오릭,70,홀리나이트,"1,580.00","1,580.00",애란,미스터털보
81571,루페온,불지르마,70,디스트로이어,"1,660.00","1,660.00",애란,미스터털보
81572,카제로스,소양강의로운방패,52,워로드,"1,340.00","1,340.00",원정대 영지 개방까지 도달하지 못한 자,밥팅이시베리안
81573,카마인,밥팅이페르시안,60,아르카나,"1,585.00","1,585.00",도박꾼들의무덤,밥팅이시베리안
81574,카마인,밥팅이치와와,53,도화가,500.00,500.00,도박꾼들의무덤,밥팅이시베리안
81575,카마인,밥팅이스코티쉬폴드,60,아르카나,"1,585.00","1,585.00",도박꾼들의무덤,밥팅이시베리안
81576,카마인,밥팅이시베리안,67,슬레이어,"1,640.00","1,640.00",도박꾼들의무덤,밥팅이시베리안
81577,카마인,밥팅이리트리버,64,버서커,"1,546.67","1,546.67",도박꾼들의무덤,밥팅이시베리안
81578,카마인,패션듀얼리스트,70,아르카나,"1,640.00","1,640.00",도박꾼들의무덤,밥팅이시베리안
81579,카마인,하늘하늘하늘소,1,마법사,0.00,0.00,원정대 영지 개방까지 도달하지 못한 자,텐올아님
81580,카마인,머라이어씹캐리,28,인파이터,140.00,0.00,원정대 영지 개방까지 도달하지 못한 자,텐올아님
81581,실리안,파란게좋겟군,11,아르카나,29.36,0.00,원정대 영지 개방까지 도달하지 못한 자,텐올아님
81582,카제로스,도박이하고싶어요,22,아르카나,90.64,0.00,원정대 영지 개방까지 도달하지 못한 자,텐올아님
81583,카단,바드도세구빛끼나요,59,바드,"1,310.00","1,310.00",텐올,텐올아님
81584,카단,세구빛한장만제발,59,블래스터,"1,340.00","1,340.00",텐올,텐올아님
81585,카단,서머너누가하나요,60,소서리스,"1,370.00","1,370.00",텐올,텐올아님
81586,카단,캐릭터슬롯이자란사람,60,스카우터,"1,460.00","1,460.00",텐올,텐올아님
81587,카단,쿠크세이튼연기됨,60,스트라이커,"1,415.00","1,415.00",텐올,텐올아님
81588,카단,승기보호자,60,블레이드,"1,370.00","1,370.00",텐올,텐올아님
81589,카단,장기백씨가좋아하는계정,60,인파이터,"1,560.00","1,560.00",텐올,텐올아님
81590,카단,새벽에심심해서만듬,60,배틀마스터,"1,417.50","1,417.50",텐올,텐올아님
81591,카단,강화가꼴받게하잖아,60,건슬링어,"1,591.67","1,591.67",텐올,텐올아님
81592,카단,우리로아갓겜이에요,60,아르카나,"1,417.50","1,417.50",텐올,텐올아님
81593,카단,텐올7,60,기공사,"1,420.00","1,420.00",텐올,텐올아님
81594,카단,이래뵈도숨안쉬고딜링중,60,데빌헌터,"1,415.00","1,415.00",텐올,텐올아님
81595,카단,텐올6,60,호크아이,"1,583.33","1,583.33",텐올,텐올아님
81596,카단,텐올5,60,디스트로이어,"1,490.00","1,490.00",텐올,텐올아님
81597,카단,텐올4,60,워로드,"1,455.00","1,455.00",텐올,텐올아님
81598,카단,텐올2,60,리퍼,"1,600.00","1,600.00",텐올,텐올아님
81599,카단,너무아파요호,60,버서커,"1,600.00","1,600.00",텐올,텐올아님
81600,카단,텐올3,60,서머너,"1,580.00","1,580.00",텐올,텐올아님
81601,카단,힐빌리아일리시,60,홀리나이트,"1,550.00","1,550.00",텐올,텐올아님
81602,카단,반반창,70,창술사,"1,648.33","1,648.33",텐올,텐올아님
81603,카단,텐올아님,70,데모닉,"1,640.00","1,640.00",텐올,텐올아님
81604,아브렐슈드,기상이응이다,70,기상술사,"1,640.00","1,640.00",이응이집,이응아빠
81605,아브렐슈드,기상기상이응,70,기상술사,"1,640.00","1,640.00",이응이집,이응아빠
81606,아브렐슈드,기상이응,70,기상술사,"1,640.00","1,640.00",이응이집,이응아빠
81607,아브렐슈드,양이응,70,슬레이어,"1,640.00","1,640.00",이응이집,이응아빠
81608,아브렐슈드,안이응,70,슬레이어,"1,580.00","1,580.00",이응이집,이응아빠
81609,아브렐슈드,양가춘,64,도화가,"1,540.00","1,540.00",이응이집,이응아빠
81610,아브렐슈드,이응아빠,70,기상술사,"1,640.00","1,640.00",이응이집,이응아빠
81611,아브렐슈드,이응이언니,70,기상술사,"1,640.00","1,640.00",이응이집,이응아빠
81612,루페온,잠깐연습용캐릭터,10,블레이드,50.00,50.00,원정대 영지 개방까지 도달하지 못한 자,이응아빠
81613,루페온,이미니로,1,전사(남),0.00,0.00,원정대 영지 개방까지 도달하지 못한 자,이응아빠
81614,실리안,양성평등펀치쉐도우복서,70,브레이커,"1,647.50","1,647.50",원정대 영지 개방까지 도달하지 못한 자,지켜줘딜하고싶은도아가
81615,실리안,당신이장기백만봤음좋겠어,70,소울이터,"1,580.00","1,580.00",원정대 영지 개방까지 도달하지 못한 자,지켜줘딜하고싶은도아가
81616,실리안,아이스캬라멜마끼얏호,63,데빌헌터,"1,580.00","1,580.00",원정대 영지 개방까지 도달하지 못한 자,지켜줘딜하고싶은도아가
81617,실리안,푸르넷저금통도둑김경민,66,기상술사,"1,585.83","1,585.83",원정대 영지 개방까지 도달하지 못한 자,지켜줘딜하고싶은도아가
81618,실리안,지켜줘딜하고싶은도아가,70,도화가,"1,640.00","1,640.00",원정대 영지 개방까지 도달하지 못한 자,지켜줘딜하고싶은도아가
81619,실리안,시너지먹고도망가는김경민,65,기공사,"1,592.50","1,592.50",원정대 영지 개방까지 도달하지 못한 자,지켜줘딜하고싶은도아가
81620,실리안,생활의달인육근호,66,스카우터,"1,580.00","1,580.00",원정대 영지 개방까지 도달하지 못한 자,지켜줘딜하고싶은도아가
81621,실리안,생활의달인이호영,70,건슬링어,"1,661.00","1,661.00",원정대 영지 개방까지 도달하지 못한 자,지켜줘딜하고싶은도아가
81622,실리안,wakdoo,60,아르카나,"1,390.00","1,390.00",원정대 영지 개방까지 도달하지 못한 자,지켜줘딜하고싶은도아가
81623,실리안,티놉,70,환수사,"1,640.00","1,640.00",영지이름을입력하세요,헤톡
81624,실리안,티첄,70,건슬링어,"1,600.00","1,600.00",영지이름을입력하세요,헤톡
81625,실리안,티힐,70,브레이커,"1,601.67","1,601.67",영지이름을입력하세요,헤톡
81626,실리안,티유,70,호크아이,"1,600.83","1,600.83",영지이름을입력하세요,헤톡
81627,실리안,검은화염의프리데,70,소울이터,"1,640.00","1,640.00",영지이름을입력하세요,헤톡
81628,실리안,헤윅,70,슬레이어,"1,580.00","1,580.00",영지이름을입력하세요,헤톡
81629,실리안,헤톡,70,창술사,"1,640.00","1,640.00",영지이름을입력하세요,헤톡
81630,실리안,헤팁,70,기상술사,"1,580.00","1,580.00",영지이름을입력하세요,헤톡
81631,실리안,헤첼,70,도화가,"1,640.00","1,640.00",영지이름을입력하세요,헤톡
81632,실리안,티펄,70,홀리나이트,"1,640.00","1,640.00",영지이름을입력하세요,헤톡
81633,실리안,티팰,70,워로드,"1,660.00","1,660.00",영지이름을입력하세요,헤톡
81634,실리안,티윅,70,디스트로이어,"1,660.00","1,660.00",영지이름을입력하세요,헤톡
81635,카마인,최고급보상,69,소울이터,"1,590.00","1,590.00",뽀또,흐리티걸
81636,카마인,최고급방어,66,워로드,"1,540.00","1,540.00",뽀또,흐리티걸
81637,카마인,최고급총알,65,데빌헌터,"1,560.00","1,560.00",뽀또,흐리티걸
81638,카마인,최고급악기,65,바드,"1,540.00","1,540.00",뽀또,흐리티걸
81639,카마인,흐리티걸,70,데모닉,"1,640.00","1,640.00",뽀또,흐리티걸
81640,카마인,월드맵,66,기공사,"1,540.00","1,540.00",뽀또,흐리티걸
81641,실리안,CACAONIB,1,전사(남),0.00,0.00,원정대 영지 개방까지 도달하지 못한 자,이렁심지
81642,아만,cacacao,10,데빌헌터,27.27,0.00,원정대 영지 개방까지 도달하지 못한 자,이렁심지
81643,아만,CACAONIBZ,19,바드,64.09,0.00,원정대 영지 개방까지 도달하지 못한 자,이렁심지
81644,카제로스,캣늽,10,인파이터,61.67,61.67,원정대 영지 개방까지 도달하지 못한 자,이렁심지
81645,카제로스,CACAONIBB,1,헌터(남),0.00,0.00,원정대 영지 개방까지 도달하지 못한 자,이렁심지
81646,카제로스,세혁쓰,17,아르카나,50.91,0.00,원정대 영지 개방까지 도달하지 못한 자,이렁심지
81647,아브렐슈드,심지지렁,62,환수사,"1,600.00","1,600.00",지렁이,이렁심지
81648,아브렐슈드,심지렁렁,70,기공사,"1,640.50","1,640.50",지렁이,이렁심지
81649,아브렐슈드,심이렁지,60,리퍼,"1,548.33","1,548.33",지렁이,이렁심지
81650,아브렐슈드,이렁심지,70,브레이커,"1,640.00","1,640.00",지렁이,이렁심지
81651,아브렐슈드,심지이렁,60,소서리스,"1,543.33","1,543.33",지렁이,이렁심지
81652,아브렐슈드,심이지렁,59,창술사,"1,523.33","1,523.33",지렁이,이렁심지
81653,아브렐슈드,심렁지이,67,데빌헌터,"1,600.00","1,600.00",지렁이,이렁심지
81654,아브렐슈드,심지렁이,70,바드,"1,640.00","1,640.00",지렁이,이렁심지
81655,아브렐슈드,이렁지심,59,호크아이,"1,503.33","1,503.33",지렁이,이렁심지
81656,아브렐슈드,지심렁지,60,스트라이커,"1,525.00","1,525.00",지렁이,이렁심지
81657,아브렐슈드,지이심렁,59,버서커,"1,521.67","1,521.67",지렁이,이렁심지
81658,아브렐슈드,심렁이지,59,기상술사,"1,508.33","1,508.33",지렁이,이렁심지
81659,아브렐슈드,지심렁이,59,데모닉,"1,485.00","1,485.00",지렁이,이렁심지
81660,아브렐슈드,심지뤙E,59,아르카나,"1,460.00","1,460.00",지렁이,이렁심지
81661,아브렐슈드,심지렁E,70,블래스터,"1,680.00","1,680.00",지렁이,이렁심지
81662,아브렐슈드,지렁심이,59,인파이터,"1,477.50","1,477.50",지렁이,이렁심지
81663,아브렐슈드,망치심지렁,60,디스트로이어,"1,563.33","1,563.33",지렁이,이렁심지
81664,아브렐슈드,지심렁,62,홀리나이트,"1,585.00","1,585.00",지렁이,이렁심지
81665,아브렐슈드,심지렁,66,워로드,"1,600.00","1,600.00",지렁이,이렁심지
81666,루페온,선율의덱,61,아르카나,"1,585.00","1,585.00",Heliotrope,한손검휘두르는형
81667,루페온,라움건슬,61,건슬링어,"1,570.00","1,570.00",Heliotrope,한손검휘두르는형
81668,루페온,Ducking,70,브레이커,"1,640.00","1,640.00",Heliotrope,한손검휘두르는형
81669,루페온,아뜨리퍼,61,리퍼,"1,585.00","1,585.00",Heliotrope,한손검휘두르는형
81670,루페온,마지막영혼까지,70,소울이터,"1,640.00","1,640.00",Heliotrope,한손검휘두르는형
81671,루페온,미녀슬레,70,슬레이어,"1,660.00","1,660.00",Heliotrope,한손검휘두르는형
81672,루페온,미녀체른,61,서머너,"1,580.00","1,580.00",Heliotrope,한손검휘두르는형
81673,루페온,롱스태프휘두르는누나,61,소서리스,"1,561.67","1,561.67",Heliotrope,한손검휘두르는형
81674,루페온,총휘두르는형,61,데빌헌터,"1,580.00","1,580.00",Heliotrope,한손검휘두르는형
81675,루페온,헤비건틀릿휘두르는누나,70,인파이터,"1,640.00","1,640.00",Heliotrope,한손검휘두르는형
81676,루페온,엘리멘탈건틀릿휘두르는형,63,스트라이커,"1,580.00","1,580.00",Heliotrope,한손검휘두르는형
81677,루페온,기공패휘두르는누나,66,기공사,"1,580.00","1,580.00",Heliotrope,한손검휘두르는형
81678,루페온,활휘두르는형,61,호크아이,"1,580.00","1,580.00",Heliotrope,한손검휘두르는형
81679,루페온,검휘두르는예쁜누나,62,블레이드,"1,580.00","1,580.00",Heliotrope,한손검휘두르는형
81680,루페온,대검휘두르는형,61,버서커,"1,580.00","1,580.00",Heliotrope,한손검휘두르는형
81681,루페온,엘멘탈건틀릿휘두르는누나,61,배틀마스터,"1,580.00","1,580.00",Heliotrope,한손검휘두르는형
81682,루페온,메카닉런처휘두르는형,61,블래스터,"1,580.00","1,580.00",Heliotrope,한손검휘두르는형
81683,루페온,그라비티해머휘두르는형,61,디스트로이어,"1,580.00","1,580.00",Heliotrope,한손검휘두르는형
81684,루페온,건랜스휘두르는형,64,워로드,"1,580.00","1,580.00",Heliotrope,한손검휘두르는형
81685,루페온,서브머신건휘두르는형,61,스카우터,"1,580.00","1,580.00",Heliotrope,한손검휘두르는형
81686,루페온,데모닉웨폰휘두르는누나,66,데모닉,"1,580.00","1,580.00",Heliotrope,한손검휘두르는형
81687,루페온,한손검휘두르는형,70,홀리나이트,"1,640.00","1,640.00",Heliotrope,한손검휘두르는형
81688,루페온,창휘두르는예쁜누나,70,창술사,"1,680.00","1,680.00",Heliotrope,한손검휘두르는형
81689,실리안,쪼고마,69,환수사,"1,641.67","1,641.67",통행료500골,쪼구마
81690,실리안,쪼춘식,55,아르카나,"1,553.33","1,553.33",통행료500골,쪼구마
81691,실리안,쪼구마,70,브레이커,"1,640.00","1,640.00",통행료500골,쪼구마
81692,실리안,햇쪼구마,60,소울이터,"1,543.33","1,543.33",통행료500골,쪼구마
81693,실리안,드링쪼,60,바드,"1,541.67","1,541.67",통행료500골,쪼구마
81694,실리안,쪼샤샥,59,데모닉,"1,462.50","1,462.50",통행료500골,쪼구마
81695,실리안,쪼석봉,70,도화가,"1,700.83","1,700.83",통행료500골,쪼구마
81696,실리안,쪼들짝,60,건슬링어,"1,420.00","1,420.00",통행료500골,쪼구마
81697,실리안,쪼슈리,60,창술사,"1,540.00","1,540.00",통행료500골,쪼구마
81698,실리안,쪼메싱,70,서머너,"1,680.00","1,680.00",통행료500골,쪼구마
81699,실리안,쪼드밍,70,홀리나이트,"1,660.33","1,660.33",통행료500골,쪼구마
81700,실리안,쪼드링,70,바드,"1,720.00","1,720.00",통행료500골,쪼구마
81701,카단,쪼파고,1,무도가(남),0.00,0.00,원정대 영지 개방까지 도달하지 못한 자,쪼구마
81702,카단,쪼드링커마변경,10,아르카나,50.00,50.00,원정대 영지 개방까지 도달하지 못한 자,쪼구마
81703,카단,쪼드링커마바꾸기,1,마법사,0.00,0.00,원정대 영지 개방까지 도달하지 못한 자,쪼구마
81704,카단,얌냠냠먐,1,마법사,3.33,3.33,원정대 영지 개방까지 도달하지 못한 자,쪼구마
81705,루페온,선율의덱,61,아르카나,"1,585.00","1,585.00",Heliotrope,한손검휘두르는형
81706,루페온,라움건슬,61,건슬링어,"1,570.00","1,570.00",Heliotrope,한손검휘두르는형
81707,루페온,Ducking,70,브레이커,"1,640.00","1,640.00",Heliotrope,한손검휘두르는형
81708,루페온,아뜨리퍼,61,리퍼,"1,585.00","1,585.00",Heliotrope,한손검휘두르는형
81709,루페온,마지막영혼까지,70,소울이터,"1,640.00","1,640.00",Heliotrope,한손검휘두르는형
81710,루페온,미녀슬레,70,슬레이어,"1,660.00","1,660.00",Heliotrope,한손검휘두르는형
81711,루페온,미녀체른,61,서머너,"1,580.00","1,580.00",Heliotrope,한손검휘두르는형
81712,루페온,롱스태프휘두르는누나,61,소서리스,"1,561.67","1,561.67",Heliotrope,한손검휘두르는형
81713,루페온,총휘두르는형,61,데빌헌터,"1,580.00","1,580.00",Heliotrope,한손검휘두르는형
81714,루페온,헤비건틀릿휘두르는누나,70,인파이터,"1,640.00","1,640.00",Heliotrope,한손검휘두르는형
81715,루페온,엘리멘탈건틀릿휘두르는형,63,스트라이커,"1,580.00","1,580.00",Heliotrope,한손검휘두르는형
81716,루페온,기공패휘두르는누나,66,기공사,"1,580.00","1,580.00",Heliotrope,한손검휘두르는형
81717,루페온,활휘두르는형,61,호크아이,"1,580.00","1,580.00",Heliotrope,한손검휘두르는형
81718,루페온,검휘두르는예쁜누나,62,블레이드,"1,580.00","1,580.00",Heliotrope,한손검휘두르는형
81719,루페온,대검휘두르는형,61,버서커,"1,580.00","1,580.00",Heliotrope,한손검휘두르는형
81720,루페온,엘멘탈건틀릿휘두르는누나,61,배틀마스터,"1,580.00","1,580.00",Heliotrope,한손검휘두르는형
81721,루페온,메카닉런처휘두르는형,61,블래스터,"1,580.00","1,580.00",Heliotrope,한손검휘두르는형
81722,루페온,그라비티해머휘두르는형,61,디스트로이어,"1,580.00","1,580.00",Heliotrope,한손검휘두르는형
81723,루페온,건랜스휘두르는형,64,워로드,"1,580.00","1,580.00",Heliotrope,한손검휘두르는형
81724,루페온,서브머신건휘두르는형,61,스카우터,"1,580.00","1,580.00",Heliotrope,한손검휘두르는형
81725,루페온,데모닉웨폰휘두르는누나,66,데모닉,"1,580.00","1,580.00",Heliotrope,한손검휘두르는형
81726,루페온,한손검휘두르는형,70,홀리나이트,"1,640.00","1,640.00",Heliotrope,한손검휘두르는형
81727,루페온,창휘두르는예쁜누나,70,창술사,"1,680.00","1,680.00",Heliotrope,한손검휘두르는형
81728,아브렐슈드,hul,69,환수사,"1,585.00","1,585.00",hello,라자흐
81729,아브렐슈드,키스틱,67,소울이터,"1,585.00","1,585.00",hello,라자흐
81730,아브렐슈드,이한1,67,블래스터,"1,560.00","1,560.00",hello,라자흐
81731,아브렐슈드,커힝,70,브레이커,"1,600.00","1,600.00",hello,라자흐
81732,아브렐슈드,워로드추천,70,워로드,"1,560.00","1,560.00",hello,라자흐
81733,아브렐슈드,고기로드드,70,워로드,"1,580.00","1,580.00",hello,라자흐
81734,아브렐슈드,갓슬슬,70,슬레이어,"1,580.00","1,580.00",hello,라자흐
81735,아브렐슈드,기상입,69,기상술사,"1,580.00","1,580.00",hello,라자흐
81736,아브렐슈드,이민동,70,워로드,"1,640.00","1,640.00",hello,라자흐
81737,아브렐슈드,스익광기,69,버서커,"1,560.00","1,560.00",hello,라자흐
81738,아브렐슈드,쉰아가,69,도화가,"1,580.00","1,580.00",hello,라자흐
81739,아브렐슈드,사펠,66,스카우터,"1,560.00","1,560.00",hello,라자흐
81740,아브렐슈드,스진남,67,배틀마스터,"1,560.00","1,560.00",hello,라자흐
81741,아브렐슈드,스익스건슬,70,건슬링어,"1,565.00","1,565.00",hello,라자흐
81742,아브렐슈드,족서커,67,버서커,"1,560.00","1,560.00",hello,라자흐
81743,아브렐슈드,쉰스커,66,스트라이커,"1,560.00","1,560.00",hello,라자흐
81744,아브렐슈드,디트의시선,67,디스트로이어,"1,560.00","1,560.00",hello,라자흐
81745,아브렐슈드,쉰로드,69,워로드,"1,560.00","1,560.00",hello,라자흐
81746,아브렐슈드,쉰도끼,70,디스트로이어,"1,580.00","1,580.00",hello,라자흐
81747,아브렐슈드,업조,70,호크아이,"1,600.00","1,600.00",hello,라자흐
81748,아브렐슈드,리퍼퍼,67,리퍼,"1,560.00","1,560.00",hello,라자흐
81749,아브렐슈드,사펜,67,인파이터,"1,560.00","1,560.00",hello,라자흐
81750,아브렐슈드,창술잔,67,창술사,"1,560.00","1,560.00",hello,라자흐
81751,아브렐슈드,라자흐,70,버서커,"1,640.00","1,640.00",hello,라자흐
81752,카마인,학반장,63,블레이드,"1,600.00","1,600.00",물몸,강원랜드얼굴마담
81753,카마인,충보르기니,70,데모닉,"1,640.00","1,640.00",물몸,강원랜드얼굴마담
81754,카마인,물몸배마,70,배틀마스터,"1,640.00","1,640.00",물몸,강원랜드얼굴마담
81755,카마인,학실장,70,소울이터,"1,691.50","1,691.50",물몸,강원랜드얼굴마담
81756,카마인,물몸퐁퐁,62,서머너,"1,603.33","1,603.33",물몸,강원랜드얼굴마담
81757,카마인,강원랜드얼굴마담,70,아르카나,"1,640.00","1,640.00",물몸,강원랜드얼굴마담
81758,루페온,푸른빛의백룡,12,바드,32.09,0.00,원정대 영지 개방까지 도달하지 못한 자,현실에타협한주랑
81759,아만,마주랑,50,브레이커,"1,460.00","1,460.00",주랑이네,현실에타협한주랑
